track_id,track_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,umur,calm,energic,sad,happy,angry
0tCqX7pASaZeHPC4FhAwe8,Brahms Lullaby,Sleepy Shepherd,0.39,0.0161,1,-29.263,1,0.0398,0.993,0.674,0.133,0.5,143.848,47812,3,bayi,0,0,1,1,0
2DGSytzXs9oqYUy5tqxfSB,Twinkle Twinkle Little Star,Tommy Twinkle,0.55,0.0642,1,-24.304,1,0.123,0.996,0.955,0.0951,0.791,84.369,103393,4,bayi,1,0,0,0,0
0KOOhxPmW5pfMXjgWzRf0j,Goodnight Little Dreamer,Little Dreamer,0.309,0.00781,2,-30.09,1,0.0557,0.996,0.916,0.0676,0.457,172.461,114046,4,bayi,0,1,1,1,0
4tbnZK9nKvuyCrqyu8o0eG,Hush Little Baby,Sleepy Shepherd,0.554,0.0204,11,-27.418,1,0.0528,0.995,0.897,0.0922,0.359,75.987,56769,4,bayi,1,0,1,0,0
5YMmjaZEzUoI8EFZm4q2fB,Moonlight Walk,Orion The Owl,0.479,0.0189,10,-24.228,1,0.0514,0.993,0.953,0.121,0.287,78.055,134054,1,bayi,1,0,1,0,0
1EvERSC5XOhhcvGdhSHjil,Golden Sunrise,Chillboy,0.561,0.0154,4,-24.016,1,0.0577,0.996,0.941,0.0958,0.415,124.113,127876,3,bayi,0,0,1,0,0
4GphHeTcJqlEblY6jRMyaG,Lavender's Blue,Sleepy Shepherd,0.532,0.0323,5,-26.907,1,0.0441,0.993,0.904,0.134,0.344,89.929,67333,3,bayi,0,0,1,0,0
5Nl8DkhAlQjkci2AiJI90h,Wake Up,Bluedon,0.618,0.00838,0,-21.242,1,0.055,0.987,0.968,0.0965,0.521,80.246,115406,4,bayi,1,0,1,0,0
5znZqW4EAEvy6Oz8H5zSE2,You Are My Sunshine,Sleepy Shepherd,0.494,0.0225,8,-28.313,1,0.0361,0.995,0.914,0.112,0.583,64.983,76615,4,bayi,1,0,1,0,0
0nyFiAUU92dxCDbOJFHP9E,Rock A Bye Baby,Sleepy Shepherd,0.598,0.0318,7,-22.212,1,0.0614,0.995,0.847,0.127,0.589,89.897,48000,3,bayi,0,0,1,0,0
7DOQ5HUSJeHYLmOhtGKz3y,Are You Sleeping,Sleepy Shepherd,0.518,0.0256,8,-27.621,1,0.0452,0.995,0.84,0.0917,0.367,131.832,72045,4,bayi,0,0,1,0,0
6lpb4EVYeX94RQb2mo3AUr,My Bonnie Lies Over The Ocean,Sleepy Shepherd,0.338,0.0155,11,-29.874,1,0.0445,0.995,0.961,0.085,0.365,179.969,70667,3,bayi,0,0,1,1,0
1B0SN5PHT51NMy4kvlqrAy,Baa Baa Black Sheep,Sleepy Shepherd,0.538,0.0333,4,-23.151,1,0.0366,0.994,0.874,0.0821,0.441,65.993,75341,4,bayi,1,0,1,0,0
6mZQXPV4n8FBDEYGFX8O8k,Itsy Bitsy Spider,Sleepy Shepherd,0.508,0.0172,4,-26.652,1,0.0349,0.993,0.917,0.0855,0.35,100.042,87000,4,bayi,0,0,1,0,0
01b3JCDs8aA4D6Rglx8yhX,Trust Me,Sleepy Shepherd,0.536,0.0128,10,-24.603,1,0.0985,0.995,0.968,0.0875,0.567,108.926,62727,5,bayi,0,0,1,0,0
1K7JgK79uuxSOpbB415lpM,Daydreaming,Sleepy Shepherd,0.413,0.0354,8,-31.037,1,0.0489,0.995,0.927,0.112,0.767,109.883,79205,4,bayi,0,0,0,0,0
3AaXL2lS7KGyazdQ1SDt4i,Peaceful Sunset,Sleepy Shepherd,0.546,0.0192,0,-29.264,1,0.189,0.996,0.968,0.073,0.674,72.581,72273,3,bayi,1,0,1,0,0
1VvLz9pvdkxhKP3jJwEilQ,Night Sky,Sleepy Shepherd,0.416,0.021,10,-28.794,1,0.0499,0.995,0.928,0.109,0.641,116.472,62955,3,bayi,0,0,1,0,0
1Dmu3GiJut8z1QzeLyKxmK,Singing For You,Sleepy Shepherd,0.506,0.0146,1,-29.6,0,0.0704,0.996,0.968,0.116,0.656,120.956,55000,4,bayi,0,0,1,0,0
6sa1YuE21HhVP0uif0TH01,Fade Away,Sleepy Shepherd,0.383,0.0115,6,-31.196,1,0.0598,0.996,0.863,0.0953,0.476,62.098,59704,3,bayi,1,0,1,0,0
7Gkc6fFPU5V6wDYo6bAsvE,Misty Ocean,Sleepy Shepherd,0.423,0.0107,1,-28.762,1,0.0672,0.995,0.938,0.109,0.535,64.861,84773,3,bayi,1,0,1,0,0
4gbA6AMrzEdAfjMrN6MlUS,Rain Outside,Sleepy Shepherd,0.29,0.00734,5,-31.395,0,0.0412,0.992,0.943,0.103,0.214,78.103,75227,1,bayi,1,0,1,0,0
2xsQgizMzkkLFa90gv7Ftr,Changes,Sleepy Shepherd,0.427,0.00291,8,-31.539,1,0.095,0.996,0.96,0.129,0.826,69.442,57045,5,bayi,1,0,0,0,0
4qRFf31lTK4RqFtUmd4ZH8,Mindfulness,Sleepy Shepherd,0.574,0.0163,10,-25.224,1,0.0737,0.995,0.962,0.134,0.651,77.354,61818,4,bayi,1,0,1,0,0
39eYSlE6VUttgxTRYcpXq7,Bissful,Sleepy Shepherd,0.558,0.0382,7,-26.462,1,0.0627,0.994,0.939,0.226,0.46,80.325,64659,4,bayi,1,0,1,0,0
69d2S9zgLnNOzFgbfstgvJ,Feeling Good,Sleepy Shepherd,0.433,0.00631,6,-32.157,1,0.0748,0.996,0.914,0.0931,0.42,69.68,68864,4,bayi,1,0,1,0,0
6qx26R8PSUepraoKg2kStn,Calmness,Sleepy Shepherd,0.43,0.0163,10,-26.423,0,0.0399,0.995,0.916,0.114,0.523,106.113,66818,4,bayi,0,0,1,0,0
37ctH3ngeJXnVz7mua4LkF,Floating,Sleepy Shepherd,0.528,0.0152,2,-24.014,1,0.054,0.995,0.951,0.0857,0.486,132.95,84545,4,bayi,0,0,1,0,0
5tLylOCTspCeG2gaFIxsnd,Clear Your Mind,Sleepy Shepherd,0.59,0.00498,8,-23.922,1,0.0544,0.996,0.934,0.126,0.647,60.986,74773,5,bayi,1,0,1,0,0
7nTghMbNP3rDEzStg5NGlz,Into The Clouds,Sleepy Shepherd,0.317,0.0542,4,-28.228,1,0.0445,0.995,0.808,0.0954,0.398,162.852,69545,3,bayi,0,1,1,1,0
7FL2BfLeJWqBTO7gf0KcGG,Reflection,Sleepy Shepherd,0.564,0.00289,8,-27.056,1,0.0731,0.994,0.971,0.112,0.613,131.272,71364,4,bayi,0,0,1,0,0
0r65vF3bFObeI60fhSlAq3,Cosy Bed,Sleepy Shepherd,0.428,0.027,11,-29.296,0,0.0773,0.996,0.901,0.0717,0.397,64.002,65909,4,bayi,1,0,1,0,0
73VoUyIWI4oqU0d4O32G5V,Eternity,Sleepy Shepherd,0.471,0.00523,3,-27.509,1,0.0892,0.995,0.922,0.119,0.82,124.258,64318,3,bayi,0,0,0,0,0
1ReSwnIsCuozI5xk2mcpnu,Forever,Sleepy Shepherd,0.298,0.00936,3,-29.289,1,0.0404,0.993,0.787,0.101,0.266,72.131,70606,3,bayi,1,0,1,0,0
0XaZ4AL3MjCx7UDQvRiTar,Where I Belong,Sleepy Shepherd,0.334,0.0299,6,-27.222,1,0.0464,0.995,0.919,0.136,0.447,91.857,52955,3,bayi,0,0,1,0,0
3ePP0gvo6stauJc1oSVW4T,Days Go By,Sleepy Shepherd,0.45,0.0175,5,-29.16,1,0.0684,0.996,0.957,0.114,0.198,61.574,76364,3,bayi,1,0,1,0,0
2eb0bcJ28979TogHvcgzhU,The Right Way,Sleepy Shepherd,0.669,0.00757,1,-27.501,0,0.0747,0.995,0.968,0.095,0.38,65.456,64545,3,bayi,1,0,1,0,0
4123EaaS5sqrf5qQGRu4a9,Late At Night,Sleepy Shepherd,0.553,0.00864,7,-29.872,0,0.0834,0.996,0.921,0.0985,0.499,63.51,63409,4,bayi,1,0,1,0,0
5WjILqkGauKYYrWFWDYjg4,Lost In Dreamland,Sleepy Shepherd,0.386,0.0115,10,-27.073,1,0.0512,0.996,0.912,0.145,0.312,68.58,71364,3,bayi,1,0,1,0,0
5OSd2WXopCJBuXEbHnp3ko,Midnight Reverie,Sleepy Shepherd,0.508,0.0155,11,-28.087,0,0.072,0.996,0.972,0.0922,0.559,115.739,79091,4,bayi,0,0,1,0,0
1An66SE1eGM6FGmz2n6uOZ,In The Stars,Sleepy Shepherd,0.37,0.00581,6,-30.101,1,0.0522,0.994,0.888,0.0917,0.498,110.803,65000,4,bayi,0,0,1,0,0
4JOo5ZkzWQW4avYSusS9JY,Pure Light,Sleepy Shepherd,0.347,0.0127,1,-26.629,1,0.037,0.993,0.956,0.105,0.299,94.977,78636,4,bayi,0,0,1,0,0
1WHiilRF5bYkbmZnZMSOu7,Quiet Moment,Sleepy Shepherd,0.385,0.0124,4,-26.081,1,0.0786,0.994,0.958,0.0844,0.401,86.674,60455,4,bayi,0,0,1,0,0
5o8JmM9IAsh70Xg1fC0Ydn,Timeless,Sleepy Shepherd,0.429,0.0207,0,-30.931,1,0.0849,0.996,0.954,0.108,0.741,65.767,54205,4,bayi,1,0,0,0,0
4RyXEW4PfqeI6Zdhl1k6Ws,At Dawn,Sleepy Shepherd,0.262,0.0121,1,-29.858,1,0.0461,0.996,0.878,0.113,0.622,172.203,61818,4,bayi,0,1,1,1,0
74nsKPKqGHt38TeXadQrfH,Dreamy,Sleepy Shepherd,0.344,0.00803,11,-28.253,1,0.0436,0.996,0.92,0.103,0.421,80.498,82273,1,bayi,1,0,1,0,0
4H05151S2zIW9JZZRKtoPM,In The Air,Sleepy Shepherd,0.334,0.0256,9,-28.879,1,0.0536,0.995,0.851,0.0897,0.323,66.167,61364,5,bayi,1,0,1,0,0
3ly1NirRczeCfT95juDkVL,Day Of Rest,Sleepy Shepherd,0.41,0.0131,11,-27.044,1,0.0464,0.996,0.935,0.0978,0.445,132.062,84091,4,bayi,0,0,1,0,0
6m7RBPO17c7OdJMXcXaUsy,Tomorrow,Sleepy Shepherd,0.436,0.0177,0,-28.629,1,0.048,0.995,0.928,0.101,0.375,70.94,76023,4,bayi,1,0,1,0,0
0K6rSjk3goiwSigS9i2k14,Evening Light,Sleepy Shepherd,0.324,0.0225,0,-30.001,0,0.0598,0.996,0.808,0.106,0.551,81.954,66364,3,bayi,1,0,1,0,0
18S6JNHUcyBjzBap6AwUxO,I'm Yours,Sleepy Shepherd,0.454,0.015,6,-25.501,1,0.0524,0.995,0.912,0.113,0.535,76.773,79754,3,bayi,1,0,1,0,0
3MDs31Qj9hY7aZdGJIGAT5,With You,Sleepy Shepherd,0.295,0.0128,8,-30.822,1,0.0662,0.996,0.842,0.105,0.545,131.274,68636,3,bayi,0,0,1,0,0
3jIdd4ZVVaX6ixFsDCfYFP,Flying Home,Sleepy Shepherd,0.312,0.0162,9,-31.731,1,0.0459,0.995,0.909,0.0903,0.359,95.381,69545,4,bayi,0,0,1,0,0
5psg80rmRzpw0ooIwiDi3j,My Sun,Sleepy Shepherd,0.415,0.0379,11,-25.424,1,0.0726,0.994,0.939,0.118,0.155,119.497,68636,4,bayi,0,0,1,0,0
5z1qXzXd8UnTYiZzdRe9RL,Faith,Sleepy Shepherd,0.3,0.00588,6,-33.967,1,0.045,0.996,0.841,0.0966,0.313,116.628,64091,4,bayi,0,0,1,0,0
0Ku35lWkOU7CodFWbhRu6Z,Don't Worry,Sleepy Shepherd,0.455,0.0157,4,-28.465,1,0.0819,0.995,0.953,0.0967,0.399,67.359,84091,4,bayi,1,0,1,0,0
2UXtuK32Y0DuTXvD6DPo7e,Consolation,Sleepy Shepherd,0.452,0.00949,6,-29.684,1,0.0572,0.995,0.943,0.107,0.373,114.682,69545,3,bayi,0,0,1,0,0
2xe9jwt3QmcYTVCwreG221,Soon You'll Be Sleeping,Sleepy Shepherd,0.565,0.0123,8,-27.261,1,0.203,0.995,0.948,0.163,0.419,136.741,65455,4,bayi,0,0,1,0,0
3AXnjwCJaHQfH9VVAimwhX,Feels Like Heaven,Sleepy Shepherd,0.4,0.00534,6,-29.372,1,0.0617,0.996,0.918,0.0913,0.726,69.092,53182,4,bayi,1,0,0,0,0
68AU6oIb0fwoQKqrga2SrZ,When You Sleep,Sleepy Shepherd,0.575,0.0424,4,-24.797,1,0.124,0.996,0.938,0.0877,0.379,71.705,68182,3,bayi,1,0,1,0,0
7naaBSexuw3YZnNW6e9A98,First Steps,Sleepy Shepherd,0.339,0.0301,2,-27.883,1,0.0573,0.995,0.89,0.104,0.179,122.986,65000,4,bayi,0,0,1,0,0
6J7zDi83lc45dwiT6htKhf,Dreamscape,Sleepy Shepherd,0.457,0.0211,0,-27.952,1,0.0782,0.996,0.951,0.187,0.409,71.351,66477,3,bayi,1,0,1,0,0
4xbox1UYcwCySp18OBmlP2,Holding Hands,Sleepy Shepherd,0.617,0.00181,7,-26.316,1,0.0641,0.996,0.963,0.189,0.428,67.582,50140,4,bayi,1,0,1,0,0
1TuGv2KSsZPal9LPK3GmeB,One And Only,Sleepy Shepherd,0.402,0.00414,3,-28.712,1,0.0479,0.995,0.913,0.143,0.66,75.384,57727,5,bayi,1,0,1,0,0
4tdUiiCa0JRCDEdE6rA1SI,Dreaming Of My Baby,Sleepy Shepherd,0.532,0.019,11,-31.445,1,0.0481,0.995,0.864,0.0925,0.411,79.956,121313,4,bayi,1,0,1,0,0
1o85klFwwVG18iap0jY6pB,Light Change,Bluedon,0.647,0.0114,8,-21.589,1,0.0387,0.993,0.918,0.123,0.467,80.068,101259,4,bayi,1,0,1,0,0
6mX42Wrs2SADbdu2jCfw8Y,Orion's Nightflight,Orion The Owl,0.437,0.0153,3,-27.015,1,0.078,0.996,0.956,0.124,0.517,76.747,121364,4,bayi,1,0,1,0,0
2Pk9SEAacQK7XkSNMdf4A8,Mindful Composition,Chillboy,0.382,0.0111,4,-23.524,0,0.0351,0.991,0.87,0.0854,0.307,83.52,93159,4,bayi,1,0,1,0,0
4nxGEsYRBOQRJrEXUr7bsq,Orion's Lullaby,Orion The Owl,0.456,0.136,9,-22.085,1,0.0641,0.994,0.972,0.0866,0.522,126.425,121463,4,bayi,0,0,1,0,0
4AM5d5dFMW8tmpCyfCrFaR,Like a Dream,Bluedon,0.728,0.0263,9,-21.016,1,0.0536,0.995,0.933,0.0987,0.628,72.005,135219,4,bayi,1,0,1,0,0
5SdtyfpnzJL3b8cGV5n79K,0:30,Study Boy,0.411,0.00781,8,-27.539,0,0.0427,0.989,0.95,0.108,0.0799,68.724,150909,4,bayi,1,0,1,0,0
0t3kRng2b5irdiIEB3sgzZ,Your Lullaby,Sleepy Shepherd,0.271,0.0176,2,-29.042,1,0.0515,0.994,0.875,0.0974,0.401,72.912,125438,4,bayi,1,0,1,0,0
6pwayzRmkHmk5LovE0h82m,Coastline,Chillboy,0.537,0.0402,7,-17.907,1,0.0364,0.991,0.964,0.154,0.311,63.315,106452,4,bayi,1,0,1,0,0
1UNfSJzvUuv4HuiPQEWqyi,The Stillness Of Night,Orion The Owl,0.436,0.0433,4,-29.372,1,0.0477,0.996,0.875,0.0932,0.409,64.559,127727,4,bayi,1,0,1,0,0
6DBjjEOc7a4nniWQwZ9AiK,Tired Moon,Little Dreamer,0.534,0.027,0,-29.111,1,0.0472,0.996,0.954,0.11,0.557,64.521,119091,4,bayi,1,0,1,0,0
01LInH17lKowkMe7DtqMD8,Calm Ripple,Orion The Owl,0.562,0.0166,3,-29.637,1,0.149,0.996,0.944,0.149,0.48,65.168,127727,4,bayi,1,0,1,0,0
68BHKonLWNhi1DBTT2Vm4P,Whisper Of The Wind,Orion The Owl,0.524,0.0079,7,-31.651,1,0.233,0.996,0.97,0.0863,0.553,67.675,124545,3,bayi,1,0,1,0,0
0DstSaa1QQSiEnHFJrOyKq,A Gentle Touch,Orion The Owl,0.417,0.0209,2,-30.27,1,0.0523,0.996,0.885,0.102,0.581,128.377,126364,4,bayi,0,0,1,0,0
4Pz6hcFl518IeiJwIClNKr,Softly Falling,Orion The Owl,0.557,0.0102,6,-29.445,1,0.0589,0.996,0.936,0.0887,0.511,64.894,126591,4,bayi,1,0,1,0,0
341isbqxv8wydCpDlUrWN9,Melody Of The Moon,Orion The Owl,0.326,0.0125,5,-26.478,1,0.0544,0.994,0.958,0.132,0.45,62.066,121364,4,bayi,1,0,1,0,0
3841QJd4WvMNHUND8qwTkO,Fading Memories,Orion The Owl,0.498,0.0139,1,-28.964,1,0.0651,0.996,0.934,0.11,0.531,109.259,121364,3,bayi,0,0,1,0,0
2a46ZulV3ERXeQu6CIy6Ih,Waveless Lake,Orion The Owl,0.625,0.0323,0,-29.188,1,0.115,0.996,0.958,0.117,0.694,67.524,126540,3,bayi,1,0,1,0,0
0YuW7aCHgzNrAzxqn0CGF9,Restful Night,Orion The Owl,0.47,0.00631,6,-29.85,1,0.068,0.996,0.961,0.0858,0.484,114.863,121364,4,bayi,0,0,1,0,0
36f4t4g95Ii9ozW8023niW,Melodic Dreamscape,Orion The Owl,0.462,0.00906,5,-26.8,0,0.0539,0.993,0.962,0.128,0.441,120.23,129091,4,bayi,0,0,1,0,0
6gpUy3PSgvLbo5rItrYLgY,Timeless Moments,Orion The Owl,0.599,0.0112,3,-27.609,1,0.0928,0.996,0.948,0.144,0.639,76.941,122273,3,bayi,1,0,1,0,0
60Ks638Zi0pMhw6cizQpvc,Trust Me,Orion The Owl,0.404,0.013,6,-29.508,1,0.0566,0.996,0.901,0.0756,0.398,135.181,125909,4,bayi,0,0,1,0,0
4EpemjmnIArLXHGmiuZcQ1,Blessings,Orion The Owl,0.433,0.0169,4,-25.8,1,0.0474,0.994,0.935,0.0925,0.438,129.466,125909,4,bayi,0,0,1,0,0
4c2dEnVIYwdKHtRgjQ29Rw,Quiet Reflections,Orion The Owl,0.51,0.0087,10,-28.35,1,0.112,0.996,0.937,0.116,0.635,98.989,118636,4,bayi,0,0,1,0,0
29mPhSYMYDdDJ6UU1BC5nR,Nocturne,Orion The Owl,0.437,0.0274,9,-29.709,1,0.0597,0.996,0.96,0.0791,0.507,114.564,117727,4,bayi,0,0,1,0,0
66IYZugLTM4cUiJWALCIPQ,Peaceful Mind,Orion The Owl,0.364,0.017,1,-28.939,1,0.0749,0.995,0.903,0.102,0.252,93.184,125455,4,bayi,0,0,1,0,0
4Ff6o26A1A1UBo5cD6uUtf,Blissful Owl,Orion The Owl,0.394,0.0127,11,-28.1,1,0.0568,0.996,0.937,0.0776,0.266,100.405,126364,3,bayi,0,0,1,0,0
3MUsQYMYcQji7qvcZ8jQWe,Contentment,Orion The Owl,0.33,0.0147,5,-28.756,1,0.0541,0.995,0.92,0.162,0.53,88.255,123636,4,bayi,0,0,1,0,0
59FFHsHmFafDj4e2XPAdVN,Good Night Lullaby,Orion The Owl,0.502,0.0163,0,-29.304,1,0.0548,0.996,0.944,0.132,0.647,69.77,125455,3,bayi,1,0,1,0,0
0PiMCy9OguuQt2O6T0PpQ1,Sleep My Baby,Orion The Owl,0.309,0.019,1,-28.347,1,0.0449,0.995,0.93,0.106,0.429,76.26,130909,3,bayi,1,0,1,0,0
2G2uktp1S7migRoyW98Rrs,Breathing In,Orion The Owl,0.383,0.0177,5,-28.512,1,0.0539,0.995,0.946,0.117,0.432,63.274,121591,4,bayi,1,0,1,0,0
6aqW3HHGCkObfyVmYb5F03,Moonlit Slumber,Orion The Owl,0.429,0.025,7,-29.128,1,0.06,0.996,0.887,0.186,0.579,108.129,124545,4,bayi,0,0,1,0,0
1UisSEfoqIqix7gLRaIBRc,Feeling Free,Orion The Owl,0.325,0.0102,6,-28.294,1,0.0385,0.995,0.863,0.0923,0.389,61.989,128636,4,bayi,1,0,1,0,0
19GGFxmHCcZJGICOc8PfLb,Follow Me,Orion The Owl,0.561,0.0963,3,-22.238,1,0.0918,0.996,0.969,0.126,0.41,84.381,120620,4,bayi,1,0,1,0,0
6Ld1ailZk8lqOqTPltfwOV,Tied Angel,Orion The Owl,0.63,0.0969,5,-23.139,1,0.0624,0.995,0.964,0.108,0.645,109.632,95933,4,bayi,0,0,1,0,0
2eOGhMShEgQtmhCYFX3SNL,"Guten Tag, Herr Nasenmann",Simone Sommerland,0.694,0.45,2,-7.355,1,0.0856,0.146,0.0101,0.0767,0.945,149.458,50992,4,bayi,0,0,0,1,0
68koPzy3yFLovUysQqF4rG,"Das ist grade, das ist schief",Simone Sommerland,0.825,0.188,7,-11.55,1,0.0595,0.432,0.0,0.193,0.617,109.382,80695,4,bayi,0,0,0,0,0
0vznCIdISS700r0nUkhJlk,Häschen in der Grube,Simone Sommerland,0.823,0.305,7,-7.555,1,0.0305,0.483,0.0,0.169,0.825,92.947,85800,4,bayi,0,0,0,0,0
37VkvYDhM7gd2LsNZTRtBP,"Hoppe, hoppe, Reiter",Simone Sommerland,0.938,0.653,10,-7.487,1,0.0342,0.465,0.0,0.0631,0.97,98.066,61213,4,bayi,0,0,0,0,0
4IuZiIlP3swmJu03JXBbJG,Der Apfelbaum,Simone Sommerland,0.794,0.53,11,-9.045,1,0.133,0.366,5.54e-06,0.101,0.939,111.933,47653,5,bayi,0,0,0,0,0
2igslhO50jvoeAVXmSx1P3,Ich flieg in meinem Flugzeug,Simone Sommerland,0.775,0.492,10,-8.936,1,0.0393,0.387,0.0,0.171,0.827,143.297,67573,5,bayi,0,0,0,1,0
3JzrNxoNVl2Ml2NaCpfsRu,Der ist ins Wasser gefallen,Simone Sommerland,0.896,0.406,7,-7.259,1,0.0317,0.39,0.0,0.065,0.743,91.078,57061,4,bayi,0,0,0,0,0
28JyjquxY092zwjUIbfg6r,Unser kleiner Bär im Zoo,Simone Sommerland,0.72,0.488,10,-6.711,1,0.113,0.368,0.0,0.503,0.939,109.949,103053,4,bayi,0,0,0,0,0
0OIjoMNj9PAGKc8B9MqAhP,Himpelchen und Pimpelchen,Simone Sommerland,0.888,0.369,10,-7.132,1,0.0471,0.435,1.34e-06,0.0596,0.589,145.028,61987,4,bayi,0,0,0,1,0
7DAydEKS1j53BD8XuVK8hZ,"Ein großer, ein runder, ein roter Luftballon",Simone Sommerland,0.948,0.433,5,-7.444,1,0.0538,0.834,0.0,0.129,0.967,107.985,95573,4,bayi,0,0,0,0,0
5FEoxxUi8fR3hgEfKf9agl,Alle meine Entchen,Simone Sommerland,0.889,0.595,0,-4.663,1,0.0321,0.697,6.71e-06,0.089,0.95,95.991,104973,4,bayi,0,0,0,0,1
37pygNz4pjL0TC66WWC6Ar,"Backe, backe Kuchen",Simone Sommerland,0.884,0.323,11,-8.151,1,0.0424,0.639,1.47e-06,0.102,0.864,80.009,122587,4,bayi,1,0,0,0,0
52V5Q8MypzMZdnPlxs3hP4,Das Pflaumenbäumchen,Simone Sommerland,0.918,0.535,1,-7.032,1,0.0515,0.0888,1.58e-05,0.0555,0.935,89.982,64724,4,bayi,0,0,0,0,0
5QJrY2tTAJH04dO0PaKVjU,Wie das Fähnchen auf dem Turme,Simone Sommerland,0.853,0.306,1,-6.98,1,0.0436,0.523,0.0,0.113,0.554,109.847,93573,3,bayi,0,0,0,0,0
3KJNT8jnmJwVTer0WFOnxe,Wo ist der Daumen?,Simone Sommerland,0.944,0.246,9,-5.784,1,0.0629,0.713,0.0,0.119,0.788,113.056,96107,4,bayi,0,0,0,0,1
4jCk2fuVAAcZCfjy7i6k05,Steigt ein Bübchen auf den Baum,Simone Sommerland,0.794,0.356,8,-7.682,1,0.0845,0.251,0.0,0.0609,0.592,126.91,104920,4,bayi,0,0,0,0,0
7Dqc8uDRihirW35auTWGeo,Imse Bimse Spinne,Simone Sommerland,0.809,0.617,0,-8.725,1,0.0464,0.301,3.78e-05,0.12,0.875,152.089,79331,3,bayi,0,0,0,1,0
3h4f3gh1Y2M4tEbRJAsgH6,Große Uhren machen tick tack,Simone Sommerland,0.879,0.125,5,-12.113,1,0.564,0.73,0.0,0.135,0.32,119.795,94613,4,bayi,0,0,1,0,0
6jMbW1fPwkRr65HUrKknvf,Igellied,Simone Sommerland,0.688,0.331,6,-8.357,1,0.203,0.461,0.0,0.353,0.478,143.847,91253,4,bayi,0,0,0,1,0
75Qpvd0yO52YQblbxpGYJe,Der Daumen,Simone Sommerland,0.686,0.52,0,-6.818,1,0.173,0.762,0.0,0.175,0.714,98.17,118384,4,bayi,0,0,0,0,0
1WFNYvzFzidJwKDaWT0L6r,Ich bin 'ne kleine Schnecke,Simone Sommerland,0.788,0.422,9,-6.889,1,0.0587,0.585,0.0,0.0676,0.707,87.274,110040,4,bayi,0,0,0,0,0
2hYVdRZi7ntHnsIoWTo8OR,"Schmetterling, du kleines Ding",Simone Sommerland,0.884,0.548,10,-5.59,1,0.0405,0.597,0.0,0.0557,0.96,76.989,116587,4,bayi,1,0,0,0,1
4a6l4nabyFnJ0hGLkWKfFC,Ich bin der kleine Hampelmann,Simone Sommerland,0.837,0.44,9,-7.136,1,0.0338,0.652,0.0,0.0884,0.911,145.051,114813,4,bayi,0,0,0,1,0
0e9UDw8EwtGVm0mBVyWvSS,Erst kommt der Sonnenkäferpapa,Simone Sommerland,0.767,0.422,9,-6.677,1,0.0311,0.808,0.0,0.253,0.637,98.055,135093,4,bayi,0,0,0,0,0
1MnRDj941GlR4rUO0GGg11,Es tanzt ein Bi-Ba-Butzemann,Simone Sommerland,0.833,0.363,2,-8.029,1,0.0387,0.782,0.0,0.206,0.764,93.995,126093,4,bayi,0,0,0,0,0
3mIBmf67xsoQKIcJ55VKPt,"Liebe, liebe Sonne",Simone Sommerland,0.6,0.473,11,-7.678,1,0.0374,0.421,0.0,0.104,0.551,154.084,69293,4,bayi,0,0,0,1,0
4n5H5idFYwrJHu1kvIDXoe,Eine kleine Dickmadam,Simone Sommerland,0.685,0.6,0,-6.157,1,0.0754,0.325,1.14e-06,0.182,0.913,81.03,72834,4,bayi,1,0,0,0,1
3RJ8LNvwIyTMREfmcdthoK,Schotter fahren,Simone Sommerland,0.817,0.42,7,-6.694,1,0.0472,0.461,0.0,0.0372,0.746,159.895,71905,4,bayi,0,1,0,1,0
4AHnkzyJxI7nIZXNKO2uxy,Ein kleines Entlein schwamm auf dem Meer,Simone Sommerland,0.814,0.474,10,-7.31,1,0.0507,0.687,3.5e-06,0.0759,0.671,76.008,88957,4,bayi,1,0,0,0,0
1ELXT7GpErfoLZ2aHSYPrK,Mein Auto fährt tut-tut,Simone Sommerland,0.809,0.513,11,-6.8,1,0.0448,0.58,0.0006,0.221,0.935,84.92,78373,4,bayi,1,0,0,0,0
0N5jfdQBaSlidh7j9IGkAd,Segelbootpartie,Simone Sommerland,0.726,0.355,4,-6.536,1,0.0276,0.776,0.0,0.244,0.565,129.174,91328,4,bayi,0,0,1,0,0
7pijsxSkBRz7DEE81FdNOI,Ri-Ra-Rutsch,Simone Sommerland,0.914,0.489,2,-7.797,1,0.0432,0.195,0.0,0.146,0.948,90.034,88387,4,bayi,0,0,0,0,0
6ZSoBwFaNkg54DRD59Vcnb,Alle meine Fingerlein wollen heute Tiere sein,Simone Sommerland,0.702,0.613,2,-7.279,1,0.0352,0.0516,0.0,0.15,0.841,171.998,85280,4,bayi,0,1,0,1,0
5uEvVmIj65bXppuMPxIpBt,Apfelstrudel,Simone Sommerland,0.803,0.454,10,-8.286,1,0.0423,0.42,0.0,0.154,0.587,134.048,90827,4,bayi,0,0,0,0,0
3FI3doKfq5fwOudzmEhZrf,"Töff, töff, töff, die Eisenbahn",Simone Sommerland,0.828,0.498,0,-5.676,1,0.0788,0.265,8.4e-05,0.301,0.745,138.002,128465,4,bayi,0,0,0,0,1
4X6JCvxdQe9Yiw3FoMoaun,Das Quietscheentchen,Simone Sommerland,0.932,0.504,7,-5.793,1,0.0747,0.459,0.0,0.15,0.965,130.054,86472,3,bayi,0,0,0,0,1
